,Year,CountyName,SchoolName,GradeLow,GradeHigh,CongressUS,SenateCA,AssemblyCA,LocaleDistrict,AfricanAmericanPct,AmericanIndianPct,AsianPct,FilipinoPct,HispanicPct,MulitpleRacePct,PacificIslanderPct,WhitePct,RaceNotReportedPct,EnglishLearnerPct,FosterPct,HomelessPct,MigrantPct,DisabilityPct,SocioEconDisadvantagePct,Unduplicated,UnduplicatedPct,CCPrepPct,AbsentPct,GradPct,UCCSUReqMetPct,DropOutPct,EnrollCumulative,SuspPct,SHAPE_Length,SHAPE_Area,target,smallenrollment,mediumenrollment,largeenrollment,xlenrollment,charterpct,noncharterpct,unified,elem,high,suburban,rural,town,city,assistance
520,2018-19,San Bernardino,Alta Loma Elementary,KG,8,"08,31",23,"40,41",21,5.5999999,0.5,8.0,1.8,46.0,2.4000001,0.40000001,35.200001,0.1,5.0,0.2,3.5999999,0.0,10.4,38.0,2374,39.599998,,5.5,,,,6311.0,1.0,40400.4904493989,93816149.9236375,1,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
521,2018-19,San Bernardino,Barstow Unified,KG,12,08,16,33,32,19.1,0.89999998,0.69999999,0.5,52.599998,5.5999999,1.1,19.4,0.0,10.1,1.3,14.2,0.0,13.8,80.699997,5100,80.400002,19.299999,22.299999,88.900002,18.799999,9.8000002,7257.0,10.3,423131.205404217,7099117240.41403,0,0,0,1,0,0.0,100.0,1,0,0,0,0,1,0,1
522,2018-19,San Bernardino,Bear Valley Unified,KG,12,08,"16,23","33,42",32,0.80000001,0.2,1.1,0.0,35.799999,3.7,0.2,58.200001,0.0,14.3,0.69999999,6.3000002,0.0,12.4,71.699997,1760,72.199997,27.1,16.9,88.099998,32.900002,5.6999998,2635.0,4.1999998,143354.651726378,914149565.637714,0,0,0,1,0,0.0,100.0,1,0,0,0,0,1,0,1
523,2018-19,San Bernardino,Central Elementary,KG,8,31,23,40,21,9.8999996,0.1,5.0999999,2.0,54.400002,4.1999998,0.5,23.700001,0.2,11.8,0.5,3.3,0.0,13.3,59.200001,2782,62.0,,8.5,,,,4853.0,1.7,22565.5056078237,21377488.3168411,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
524,2018-19,San Bernardino,Chaffey Joint Union High,09,12,"08,31,35","20,23","40,41,47,52",21,7.599999900000001,0.40000001,6.4000001,2.0999999,64.099998,2.4000001,0.5,16.200001,0.40000001,6.8000002,0.40000001,4.8000002,0.0,12.4,62.900002,14889,62.299999,53.099998,11.9,89.900002,67.599998,5.8000002,25163.0,5.1999998,161313.16238748402,611680224.901385,1,0,0,0,1,0.0,100.0,0,0,1,1,0,0,0,1
525,2018-19,San Bernardino,Chino Valley Unified,KG,12,"35,39","20,29","52,55",21,3.3,0.1,16.5,4.8000002,56.299999,2.0999999,0.2,16.0,0.5,11.2,0.69999999,8.199999799999999,0.0,12.4,47.400002,13771,49.900002,48.0,7.6999998,92.599998,53.700001,3.7,29937.0,1.6,84899.9777567222,319565851.123067,0,0,0,0,1,1.6854933542386774,98.31450664576133,1,0,0,1,0,0,0,1
526,2018-19,San Bernardino,Colton Joint Unified,KG,12,"31,35,41","20,23,31","40,42,47,61",21,5.4000001,0.2,1.6,0.80000001,84.900002,1.0,0.2,5.9000001,0.0,20.1,0.60000002,8.3999996,0.0,11.6,80.199997,17723,80.5,59.400002,11.9,90.800003,1.7,4.8000002,23833.0,5.0,104904.072212831,179351515.604868,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
527,2018-19,San Bernardino,Cucamonga Elementary,KG,8,"31,35","20,23","40,47,52",21,14.3,0.2,3.2,2.5999999,70.599998,1.1,0.30000001,7.6999998,0.0,15.0,1.0,3.4000001,0.0,12.1,72.699997,1801,74.199997,,9.6000004,,,,2673.0,4.9000001,50688.335168386395,82716982.426815,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
528,2018-19,San Bernardino,Etiwanda Elementary,KG,8,"08,31,35","20,23","40,47,52",21,9.3000002,0.2,12.8,4.1999998,44.5,5.0,0.2,22.700001,1.1,7.6999998,0.40000001,8.0,0.0,13.1,40.599998,6130,43.5,,4.3000002,,,,14770.0,0.80000001,60810.832147577195,141236781.341972,1,0,0,0,1,0.0,100.0,0,1,0,1,0,0,0,0
529,2018-19,San Bernardino,Fontana Unified,KG,12,"08,31,35","20,23","40,47,52",21,5.0999999,0.1,1.2,1.1,87.400002,0.89999998,0.2,3.9000001,0.0,27.700001,0.89999998,1.4,0.0,11.7,85.800003,31798,87.5,59.299999,11.0,91.5,49.400002,4.8000002,38812.0,3.2,81880.6928818747,155612894.639699,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,0
530,2018-19,San Bernardino,Helendale Elementary,KG,12,08,16,33,41,4.5999999,0.40000001,3.2,1.2,41.400002,6.6999998,0.30000001,41.099998,1.2,3.8,0.30000001,1.8,0.0,10.6,44.099998,349,55.900002,,10.5,52.299999,19.0,28.200001,6127.0,1.4,79185.8517447742,375420071.579025,0,0,0,1,0,87.6728565784275,12.3271434215725,0,1,0,0,1,0,0,1
531,2018-19,San Bernardino,Morongo Unified,KG,12,08,"16,23","33,42",32,8.6999998,1.0,1.6,2.0,32.599998,0.1,1.3,52.099998,0.5,4.8000002,1.0,3.3,0.0,14.2,71.199997,6151,71.400002,25.799999,17.700001,79.400002,23.6,15.0,9356.0,10.2,375537.631058435,5203169394.92772,0,0,0,0,1,0.0,100.0,1,0,0,0,0,1,0,1
532,2018-19,San Bernardino,Mountain View Elementary,KG,8,35,20,52,12,8.300000200000001,0.1,4.4000001,2.0999999,72.0,1.5,0.2,11.0,0.40000001,15.0,0.69999999,2.9000001,0.0,11.1,60.700001,1615,64.0,,9.6000004,,,,2734.0,1.5,34774.773045549,50201432.1791156,0,0,0,1,0,0.0,100.0,0,1,0,0,0,0,1,0
533,2018-19,San Bernardino,Mt. Baldy Joint Elementary,KG,8,08,23,40,41,3.2,2.0999999,5.3000002,0.0,36.200001,6.4000001,0.0,44.700001,2.0999999,4.3000002,0.0,0.0,0.0,10.6,29.799999,30,31.9,,13.7,,,,102.0,0.0,47182.923502853395,130097977.060103,1,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,0
534,2018-19,San Bernardino,Needles Unified,KG,12,08,16,33,32,2.8,14.9,0.80000001,0.2,29.700001,4.1999998,0.2,46.799999,0.30000001,1.4,0.40000001,5.5,0.0,11.3,76.300003,753,76.0,14.7,24.799999,98.5,19.4,1.5,1150.0,9.5,677140.867765586,21117539325.7057,0,0,1,0,0,0.0,100.0,1,0,0,0,0,1,0,1
535,2018-19,San Bernardino,Ontario-Montclair,KG,8,35,20,52,12,2.7,0.69999999,1.9,0.60000002,89.5,1.2,0.30000001,3.0999999,0.0,25.799999,0.5,8.8000002,0.0,12.4,88.0,18178,88.699997,,9.0,,,,21908.0,3.0,51775.3238044947,92233413.6529004,0,0,0,0,1,0.0,100.0,0,1,0,0,0,0,1,1
536,2018-19,San Bernardino,Oro Grande Elementary,KG,12,08,"16,21",33,21,12.4,1.1,0.5,0.5,59.0,4.6999998,0.60000002,21.1,0.1,9.6999998,1.0,3.5,0.0,5.8000002,79.300003,94,94.900002,,9.3999996,67.800003,9.3000002,14.0,5953.0,1.9,90610.8876994532,288799042.849868,0,0,0,1,0,97.71468144044321,2.285318559556787,0,1,0,1,0,0,0,0
537,2018-19,San Bernardino,Redlands Unified,KG,12,"08,31",23,"33,40,42",13,6.0999999,0.40000001,8.6000004,2.4000001,50.200001,4.6999998,0.30000001,27.1,0.2,8.8000002,0.60000002,11.6,0.0,12.1,59.400002,12737,60.599998,54.599998,12.9,92.099998,56.799999,3.4000001,22341.0,3.5999999,177875.413108901,547696823.736658,0,0,0,0,1,1.0734463276836157,98.92655367231639,1,0,0,0,0,0,1,1
538,2018-19,San Bernardino,Rialto Unified,KG,12,"08,31,35","20,23","40,47",21,9.0,0.30000001,0.80000001,0.40000001,85.0,0.89999998,0.40000001,3.0999999,0.0,23.700001,1.1,6.0,0.0,12.1,89.699997,22550,90.0,37.5,16.1,90.900002,46.099998,4.5,27066.0,4.5999999,113518.597033543,209022763.16398,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
539,2018-19,San Bernardino,Rim of the World Unified,KG,12,08,23,33,31,0.69999999,0.30000001,0.69999999,0.2,38.099998,4.4000001,0.1,55.400002,0.1,10.9,0.5,2.4000001,0.0,11.8,61.200001,2006,62.0,33.799999,18.1,87.400002,30.200001,11.0,3450.0,8.8999996,111212.41352221,434867959.195822,0,0,0,1,0,0.0,100.0,1,0,0,0,0,0,0,1
540,2018-19,San Bernardino,San Bernardino City Unified,KG,12,"08,31","20,23","33,40,47",12,11.5,0.40000001,1.4,0.40000001,77.0,1.5,0.40000001,5.3000002,2.2,23.4,0.89999998,8.5,0.0,12.0,89.599998,44250,90.400002,40.299999,18.299999,83.300003,36.799999,10.3,58412.0,5.4000001,164593.556446728,625606969.870128,0,0,0,0,1,7.270763458586778,92.72923654141321,1,0,0,0,0,0,1,1
541,2018-19,San Bernardino,Trona Joint Unified,KG,12,08,"08,16","26,33",43,10.0,0.60000002,1.6,0.60000002,28.9,2.8,0.5,52.299999,2.7,5.0999999,0.40000001,0.69999999,0.0,3.5999999,52.400002,217,74.800003,4.3000002,28.700001,17.0,76.800003,79.699997,336.0,12.5,307235.241522256,3612455875.21734,0,0,0,1,0,89.43918426802622,10.56081573197378,1,0,0,0,1,0,0,1
542,2018-19,San Bernardino,Victor Elementary,KG,6,08,21,33,12,18.799999,1.1,1.4,0.80000001,61.599998,2.0,0.80000001,13.6,0.0,17.200001,1.9,6.5,0.0,10.0,82.699997,10400,84.5,,17.5,,,,14480.0,4.8000002,66360.609952353,155072235.514015,0,0,0,0,1,3.6877544628875665,96.31224553711243,0,1,0,0,0,0,1,1
543,2018-19,San Bernardino,Victor Valley Union High,07,12,08,"16,21",33,12,18.299999,0.69999999,1.8,1.0,63.700001,3.3,0.60000002,8.6000004,2.0,10.9,1.6,1.0,0.0,12.7,86.199997,8983,85.800003,57.900002,13.8,75.300003,31.5,18.799999,13298.0,8.0,203065.468658447,2107575665.5493603,0,0,0,0,1,7.557164297695771,92.44283570230422,0,0,1,0,0,0,1,1
544,2018-19,San Bernardino,Yucaipa-Calimesa Joint Unified,KG,12,"08,31,36",23,"33,40,42",21,1.6,0.5,1.4,0.60000002,42.799999,0.89999998,0.1,52.0,0.1,7.599999900000001,1.1,5.4000001,0.0,14.2,51.799999,4648,56.099998,49.599998,12.1,90.5,46.200001,6.0,10592.0,3.8,96953.8862274586,272810902.24746,0,0,0,0,1,17.030655179322782,82.96934482067722,1,0,0,1,0,0,0,1
545,2018-19,San Bernardino,Baker Valley Unified,KG,12,08,16,33,43,0.69999999,0.69999999,0.0,0.0,86.599998,0.0,0.0,11.9,0.0,47.0,0.0,58.200001,0.0,10.4,93.300003,125,93.300003,57.099998,6.900000099999999,85.699997,100.0,14.3,151.0,0.0,609087.562252722,15168430495.584,0,1,0,0,0,0.0,100.0,1,0,0,0,1,0,0,0
546,2018-19,San Bernardino,Silver Valley Unified,KG,12,08,16,33,33,8.6000004,0.80000001,1.0,1.5,35.099998,8.8999996,2.4000001,41.400002,0.2,5.4000001,0.60000002,3.8,0.0,14.8,56.400002,1229,56.900002,20.6,10.8,90.5,0.0,3.8,2508.0,4.099999899999999,598056.340607454,12754315459.713999,0,0,0,1,0,0.0,100.0,1,0,0,0,0,1,0,1
547,2018-19,San Bernardino,Snowline Joint Unified,KG,12,"08,27","21,23,25","33,36,40,41",41,4.9000001,0.5,1.3,0.40000001,49.400002,1.0,0.30000001,34.299999,7.8000002,9.1000004,1.4,1.0,0.0,13.8,68.099998,5077,68.199997,40.200001,15.5,91.0,31.5,5.4000001,8233.0,5.1999998,170662.33562465198,827170407.045187,0,0,0,0,1,0.0,100.0,1,0,0,0,1,0,0,0
548,2018-19,San Bernardino,Hesperia Unified,KG,12,08,"16,21,23","33,40",21,7.0,0.40000001,1.0,0.40000001,67.5,1.0,0.40000001,20.299999,2.0,19.1,1.1,2.0999999,0.0,12.2,71.800003,16090,73.800003,33.400002,15.3,89.400002,36.700001,5.4000001,26739.0,6.0999999,98984.24089968519,534746002.84796906,0,0,0,0,1,9.638654069285597,90.3613459307144,1,0,0,1,0,0,0,1
549,2018-19,San Bernardino,Lucerne Valley Unified,KG,12,08,"16,23",33,31,8.300000200000001,0.60000002,2.0,1.3,43.5,5.0999999,0.2,35.200001,3.8,6.3000002,0.69999999,3.5,0.0,10.8,55.200001,635,85.699997,34.099998,25.700001,35.599998,18.4,23.4,7672.0,1.1,277025.67885077104,2646962967.8702602,0,0,0,1,0,86.31831610044313,13.681683899556868,1,0,0,0,0,0,0,1
550,2018-19,San Bernardino,Upland Unified,KG,12,"08,27,31","23,25","40,41",21,7.5,0.30000001,5.3000002,1.8,56.700001,1.9,0.30000001,24.6,1.4,8.5,0.60000002,3.8,0.0,13.0,57.0,6192,57.900002,41.0,12.9,92.300003,49.799999,6.1999998,11233.0,4.5,50168.874440243606,94685957.728496,0,0,0,0,1,0.0,100.0,1,0,0,1,0,0,0,1
551,2018-19,San Bernardino,Apple Valley Unified,KG,12,08,"16,21,23",33,21,8.3999996,0.40000001,2.2,0.5,47.400002,2.3,0.5,38.200001,0.0,9.5,1.2,3.5,0.0,10.7,69.0,9623,72.900002,55.5,14.3,90.699997,44.299999,5.1999998,15999.0,5.0999999,163322.86078514598,1146126416.82616,0,0,0,0,1,9.881854811172575,90.11814518882743,1,0,0,1,0,0,0,1
552,2018-19,San Diego,Alpine Union Elementary,KG,8,"50,51","38,40",71,21,1.2,4.0,0.60000002,0.60000002,26.6,6.5,0.1,58.099998,2.4000001,5.9000001,0.2,0.1,0.0,12.3,30.299999,518,32.099998,,10.4,,,,1764.0,2.2,99862.64504648109,352010407.971658,0,0,1,0,0,0.0,100.0,0,1,0,1,0,0,0,1
553,2018-19,San Diego,Borrego Springs Unified,KG,12,50,38,71,42,4.9000001,0.5,0.60000002,1.0,68.199997,4.4000001,0.40000001,19.700001,0.30000001,20.4,0.89999998,6.0,0.5,16.700001,77.400002,349,90.400002,30.6,48.700001,22.700001,9.6999998,24.0,4290.0,0.60000002,186018.50095637699,1434593457.03582,0,0,0,1,0,85.05034856700232,14.949651432997676,1,0,0,0,1,0,0,1
554,2018-19,San Diego,Cajon Valley Union,KG,8,"50,53","38,40",71,21,5.9000001,0.2,3.0,0.5,36.5,2.4000001,0.69999999,46.299999,4.5,35.099998,0.30000001,0.80000001,0.0,12.0,68.900002,11762,70.599998,,12.3,,,,18720.0,3.3,112311.45809373699,241757897.512711,0,0,0,0,1,4.591252576139226,95.40874742386077,0,1,0,1,0,0,0,1
555,2018-19,San Diego,Cardiff Elementary,KG,6,49,36,76,21,0.40000001,0.0,0.89999998,0.30000001,17.700001,7.8000002,0.0,69.599998,3.3,6.599999900000001,0.1,0.0,0.1,9.5,16.700001,122,17.6,,6.3000002,,,,722.0,0.40000001,16340.0631504122,11954175.4270379,1,0,1,0,0,0.0,100.0,0,1,0,1,0,0,0,0
556,2018-19,San Diego,Chula Vista Elementary,KG,12,"50,51,53",40,"71,79,80",21,3.5999999,0.2,2.3,9.0,70.0,3.5,0.40000001,10.8,0.30000001,32.900002,0.30000001,0.60000002,0.0,11.5,54.200001,13997,60.599998,,6.0,96.900002,78.800003,2.7,31989.0,0.80000001,131633.242325436,383965486.812621,1,0,0,0,1,23.41131574581052,76.58868425418947,0,1,0,1,0,0,0,0
557,2018-19,San Diego,Coronado Unified,KG,12,52,39,78,21,1.5,0.40000001,1.6,1.8,20.1,8.199999799999999,0.40000001,61.400002,4.5999999,3.2,0.0,0.0,0.0,10.9,10.1,386,12.6,63.900002,6.0999999,94.699997,57.200001,3.9000001,3233.0,3.0,45548.857809973495,49322335.408061795,1,0,0,1,0,0.0,100.0,1,0,0,1,0,0,0,0
558,2018-19,San Diego,Dehesa Elementary,KG,12,"50,51","38,40",71,21,4.099999899999999,0.5,3.5999999,1.0,27.1,6.6999998,0.30000001,54.200001,2.5,3.7,0.1,0.80000001,0.0,8.1000004,35.700001,81,58.700001,,5.8000002,38.700001,10.8,35.0,11088.0,0.1,47839.8259609629,75272554.88941959,0,0,0,0,1,98.82111737570477,1.1788826242952333,0,1,0,1,0,0,0,0
559,2018-19,San Diego,Del Mar Union Elementary,KG,6,"49,52",39,"77,78",11,0.69999999,0.1,31.9,1.1,11.2,6.8000002,0.1,48.0,0.0,11.8,0.0,0.0,0.0,13.6,8.0,753,17.700001,,3.9000001,,,,4456.0,0.1,42937.6055365527,57812883.9992806,1,0,0,1,0,0.0,100.0,0,1,0,0,0,0,1,0
560,2018-19,San Diego,Encinitas Union Elementary,KG,6,49,36,"75,76,77",21,0.89999998,0.5,4.3000002,0.80000001,21.9,3.3,0.2,67.5,0.69999999,9.6000004,0.1,0.2,0.1,13.0,16.9,975,18.5,,5.5999999,,,,5443.0,0.2,51218.3877156254,87734282.2650033,1,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
561,2018-19,San Diego,Escondido Union,KG,8,"49,50,52","38,39","75,77",21,1.4,0.2,2.3,1.6,71.900002,3.0999999,0.1,18.6,0.80000001,35.200001,0.2,5.4000001,0.69999999,12.1,72.199997,12180,79.199997,,11.1,,,,19322.0,2.7,119065.811481962,286973968.723091,0,0,0,0,1,16.75959508471824,83.24040491528176,0,1,0,1,0,0,0,1
562,2018-19,San Diego,Escondido Union High,09,12,"49,50,52","38,39","71,75,77",21,2.0,0.30000001,2.9000001,2.0999999,64.900002,1.9,0.2,25.0,0.60000002,13.4,0.30000001,1.4,0.69999999,12.5,62.400002,5214,70.800003,41.099998,13.3,85.5,52.400002,5.5,9977.0,2.8,138291.85535079,395580461.64532,0,0,0,0,1,22.590139808682856,77.40986019131715,0,0,1,1,0,0,0,1
563,2018-19,San Diego,Fallbrook Union Elementary,KG,8,"49,50","36,38","75,76",21,2.4000001,0.2,0.69999999,0.60000002,62.0,4.099999899999999,0.30000001,29.700001,0.1,31.0,0.30000001,0.1,5.9000001,15.4,68.400002,3504,69.5,,7.6999998,,,,5507.0,1.2,170267.0673575,956147388.57294,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,0
564,2018-19,San Diego,Fallbrook Union High,09,12,"49,50","36,38","75,76",21,1.1,0.80000001,0.89999998,0.80000001,67.800003,1.9,0.2,25.6,0.89999998,14.7,0.1,5.0999999,12.7,13.6,62.799999,1300,60.400002,35.099998,20.4,84.0,37.799999,8.8000002,2299.0,6.0,179241.761259593,1031501127.06234,0,0,0,1,0,0.0,100.0,0,0,1,1,0,0,0,1
565,2018-19,San Diego,Grossmont Union High,09,12,"50,51,52,53","38,39,40","71,77,79",21,6.1999998,0.69999999,2.3,1.6,40.599998,6.4000001,0.60000002,41.400002,0.30000001,11.1,0.2,1.8,0.0,14.2,58.599998,10472,62.5,42.799999,15.8,85.199997,53.299999,6.8000002,22215.0,4.1999998,241953.26699448802,1742587187.5882301,0,0,0,0,1,21.469403055008904,78.53059694499109,0,0,1,1,0,0,0,1
566,2018-19,San Diego,Jamul-Dulzura Union Elementary,KG,12,"50,51","38,40",71,21,1.9,0.5,1.2,0.40000001,54.900002,5.1999998,0.1,35.299999,0.40000001,16.9,0.5,0.69999999,0.0,11.2,53.900002,333,57.400002,,10.8,,,,846.0,1.7,132733.708880183,598233960.5730691,0,0,1,0,0,22.666666666666664,77.33333333333333,0,1,0,1,0,0,0,0
567,2018-19,San Diego,Julian Union Elementary,KG,12,50,38,"71,75",42,3.0,2.2,2.4000001,0.5,30.9,8.3999996,0.40000001,51.700001,0.5,9.3999996,0.30000001,7.5,0.0,13.9,50.0,174,61.700001,,26.200001,45.799999,18.200001,23.6,2487.0,0.5,296334.8758075,2283894896.3484898,0,0,1,0,0,84.70715835140999,15.292841648590022,0,1,0,0,1,0,0,0
568,2018-19,San Diego,Julian Union High,09,12,50,38,"71,75",42,0.89999998,3.8,1.9,0.0,33.0,3.8,0.0,56.599998,0.0,1.9,0.0,8.5,0.0,21.700001,49.099998,49,46.200001,41.400002,16.5,86.199997,40.0,10.3,111.0,11.7,269623.140401305,2320405746.36732,1,1,0,0,0,0.0,100.0,0,0,1,0,1,0,0,0
569,2018-19,San Diego,Lakeside Union Elementary,KG,12,50,38,71,21,4.0,1.7,1.6,1.3,31.200001,3.2,0.69999999,56.200001,0.0,6.5,0.30000001,0.1,0.0,14.6,41.700001,2240,44.099998,,8.8000002,82.5,85.099998,15.8,6077.0,3.0,86220.89467160849,259227176.43885297,0,0,0,1,0,8.229336227165852,91.77066377283415,0,1,0,1,0,0,0,1
570,2018-19,San Diego,La Mesa-Spring Valley,KG,8,53,"38,40","71,79",21,8.6000004,0.2,2.5999999,2.5,49.0,8.3999996,0.69999999,28.0,0.1,18.799999,0.40000001,3.5,0.0,13.5,58.099998,7425,61.299999,,12.7,,,,13379.0,4.5999999,70776.9881803925,97415967.709478,0,0,0,0,1,2.3306451612903225,97.66935483870968,0,1,0,1,0,0,0,1
571,2018-19,San Diego,Lemon Grove,KG,8,"51,53","38,39,40",79,21,16.5,0.80000001,4.3000002,1.6,61.900002,4.9000001,1.1,8.8999996,0.0,25.6,0.30000001,1.1,0.0,12.9,73.0,2751,76.699997,,15.4,,,,3875.0,3.5,28025.966701987203,19813842.199583102,0,0,0,1,0,0.0,100.0,0,1,0,1,0,0,0,1
572,2018-19,San Diego,Mountain Empire Unified,KG,12,"50,51","38,40",71,42,2.4000001,2.8,1.0,0.69999999,50.0,5.5999999,0.2,36.799999,0.40000001,17.200001,0.30000001,2.5,0.0,11.7,55.700001,1152,67.800003,40.599998,15.0,67.0,21.799999,21.299999,5586.0,1.3,225803.39169544,2433896606.49019,0,0,0,1,0,48.32725060827251,51.67274939172749,1,0,0,0,1,0,0,1
573,2018-19,San Diego,National Elementary,KG,8,51,40,"79,80",21,1.3,0.1,2.0,8.300000200000001,83.900002,1.7,0.40000001,2.0999999,0.30000001,54.299999,0.2,8.199999799999999,0.1,10.4,80.5,4580,88.199997,,11.8,,,,5941.0,1.6,32973.501789932205,33023164.443620197,0,0,0,1,0,6.231936416184971,93.76806358381504,0,1,0,1,0,0,0,0
574,2018-19,San Diego,Poway Unified,KG,12,"49,50,52","38,39","71,77",11,1.9,0.2,21.5,6.1999998,15.2,8.0,0.40000001,44.700001,2.0,11.1,0.0,0.80000001,0.0,12.1,18.5,8980,24.6,68.0,6.6999998,94.599998,74.900002,1.9,37290.0,1.4,108615.49128912401,369995466.359131,1,0,0,0,1,0.0,100.0,1,0,0,0,0,0,1,0
575,2018-19,San Diego,Ramona City Unified,KG,12,50,38,"71,75",31,0.69999999,0.69999999,0.60000002,0.30000001,38.200001,5.0999999,0.2,54.099998,0.0,12.8,0.2,1.3,0.69999999,13.8,42.900002,2400,43.900002,37.900002,14.0,89.0,37.200001,2.5,5747.0,3.5,149857.88939442902,642777701.414638,0,0,0,1,0,0.0,100.0,1,0,0,0,0,0,0,1
576,2018-19,San Diego,Rancho Santa Fe Elementary,KG,8,49,"36,38,39","75,77",21,1.3,0.30000001,7.1999998,0.5,12.6,7.3000002,0.0,70.699997,0.0,4.5,0.0,0.0,0.0,10.8,3.8,44,7.3000002,,8.8999996,,,,609.0,0.5,51785.4774097137,69084715.8490029,1,0,1,0,0,0.0,100.0,0,1,0,1,0,0,0,0
577,2018-19,San Diego,San Diego Unified,KG,12,"49,51,52,53","38,39,40","77,78,79,80",11,8.199999799999999,0.30000001,8.5,4.8000002,46.200001,7.599999900000001,0.40000001,23.1,0.80000001,21.1,0.2,5.4000001,0.1,13.6,59.299999,62653,60.700001,60.0,12.4,84.699997,72.300003,4.099999899999999,131706.0,3.5999999,212105.396768543,794966755.1871481,0,0,0,0,1,16.84944200475404,83.15055799524596,1,0,0,0,0,0,1,0
578,2018-19,San Diego,San Dieguito Union High,07,12,"49,52","36,38,39","75,76,77,78",11,0.69999999,0.30000001,16.700001,0.89999998,14.2,4.1999998,0.1,62.799999,0.2,4.1999998,0.0,0.2,0.1,9.6000004,11.6,1739,13.2,79.099998,7.6999998,94.599998,82.300003,3.3,13415.0,1.8,88888.8330378891,304889181.88728195,1,0,0,0,1,0.0,100.0,0,0,1,0,0,0,1,0
579,2018-19,San Diego,San Pasqual Union Elementary,KG,8,"50,52","38,39","71,75,77",41,1.5,0.69999999,1.4,0.89999998,26.9,6.6999998,0.0,59.900002,2.0999999,10.4,2.2,5.5,0.0,8.199999799999999,24.299999,153,26.200001,,1.2,,,,603.0,1.5,60597.6367973705,108606492.922229,1,0,1,0,0,0.0,100.0,0,1,0,0,1,0,0,0
580,2018-19,San Diego,Santee,KG,8,"50,52,53","38,39","71,77",21,1.8,0.30000001,2.2,1.4,28.700001,9.3000002,0.2,53.799999,2.3,9.5,0.30000001,4.9000001,0.0,13.6,41.299999,2949,43.200001,,7.0,,,,7227.0,4.3000002,49844.0232996859,98855380.2934596,0,0,0,0,1,0.0,100.0,0,1,0,1,0,0,0,0
581,2018-19,San Diego,San Ysidro Elementary,KG,8,51,40,"71,80",11,2.5999999,0.0,0.69999999,3.5999999,90.0,1.4,0.0,1.5,0.2,62.0,0.40000001,27.799999,0.40000001,12.2,78.400002,3966,86.699997,,10.1,,,,4999.0,3.5999999,57485.614493514804,105474695.844991,0,0,0,1,0,0.0,100.0,0,1,0,0,0,0,1,1
582,2018-19,San Diego,Solana Beach Elementary,KG,6,"49,52","36,38,39","76,77,78",11,0.40000001,0.1,24.700001,1.0,13.0,7.900000099999999,0.0,51.400002,1.5,12.6,0.1,0.1,0.0,9.8000002,10.8,565,19.5,,3.5,,,,3111.0,0.5,62064.2686877094,78303124.34695742,1,0,0,1,0,0.0,100.0,0,1,0,0,0,0,1,0
583,2018-19,San Diego,South Bay Union,KG,8,51,40,"78,80",11,2.5,0.1,0.40000001,3.3,83.800003,2.5999999,0.30000001,6.8000002,0.1,49.900002,0.30000001,4.3000002,0.1,12.2,75.199997,4627,87.699997,,12.6,,,,7715.0,0.69999999,38327.4059127343,56440998.042679004,0,0,0,0,1,26.753715793860263,73.24628420613975,0,1,0,0,0,0,1,0
584,2018-19,San Diego,Spencer Valley Elementary,KG,12,50,38,71,22,11.3,1.8,3.0999999,1.9,27.9,6.5,1.1,43.900002,2.4000001,4.1999998,0.1,0.69999999,0.0,10.5,55.599998,20,48.799999,,28.299999,67.900002,6.599999900000001,29.799999,3307.0,0.0,33981.115253153395,36510850.0188316,1,0,0,1,0,98.30016583747927,1.6998341625207296,0,1,0,0,0,0,0,0
585,2018-19,San Diego,Sweetwater Union High,KG,12,"50,51,53",40,"71,78,79,80",21,2.8,0.30000001,1.6,8.3999996,73.900002,4.4000001,0.40000001,8.0,0.1,23.0,0.2,1.3,0.0,13.2,59.799999,24603,62.799999,47.700001,12.7,84.900002,54.0,5.3000002,42730.0,4.8000002,139490.136459015,578904345.143911,0,0,0,0,1,2.9704687345159053,97.0295312654841,0,0,1,1,0,0,0,0
586,2018-19,San Diego,Vallecitos Elementary,KG,12,50,38,75,41,0.0,0.0,0.0,0.0,86.599998,1.5,0.0,11.9,0.0,48.0,0.0,0.5,34.700001,13.9,99.5,200,99.5,,7.3000002,35.700001,0.0,64.300003,224.0,0.89999998,37587.6734247889,75353738.48939979,0,1,0,0,0,0.0,100.0,0,1,0,0,1,0,0,0
587,2018-19,San Diego,Vista Unified,KG,12,"49,50","36,38","75,76",21,2.3,0.40000001,2.0,1.4,64.5,5.0999999,0.69999999,23.5,0.1,19.0,0.2,7.6999998,3.0,13.2,65.0,13449,64.800003,45.0,11.1,70.300003,43.400002,23.9,26734.0,4.0,68996.2333108085,143739646.472439,0,0,0,0,1,14.224316059178443,85.77568394082155,1,0,0,1,0,0,0,0
